transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,operational_region,weather_zone,is_coastal,demand_gap,demand_ratio,demand_gap_pct,stockout_risk,days_of_inventory,critical_stockout,lead_time_buffer,can_survive_lead_time,demand_zscore,is_demand_shock,is_demand_crash,is_weather_shock,has_weather_impact,unmet_demand,revenue_at_risk,potential_revenue_at_risk,supply_gap,projected_stockout,week
4334,2925,128,Tablet,Electronics,3,149.36,2024-03-22 14:35:00,9,"Dallas, TX",126,94,226,152,9,48,Other,70313.63,Bronze,Credit Card,True,BOGO,Rainy,False,Thursday,True,300,135,Inland,Moderate,0,-165,0.45,-55.00000000000001,False,0.9333333333333333,False,-8.066666666666666,False,-1.365740578567284,False,False,False,True,9,1344.2400000000002,0.0,9,True,12
4335,2526,910,Tablet,Appliances,2,143.09,2024-03-21 04:35:00,2,"Miami, FL",309,98,109,416,5,57,Female,86711.59,Bronze,Credit Card,True,,Sunny,True,Sunday,True,384,281,Coastal,Hurricane Risk,1,-103,0.7317708333333334,-26.822916666666668,False,1.099644128113879,False,-3.900355871886121,False,-0.13213445691986048,False,False,False,False,0,0.0,0.0,-28,False,12
4336,8901,246,Smartphone,Electronics,1,289.99,2024-06-30 02:42:00,2,"New York, NY",212,94,143,435,7,37,Other,112375.14,Platinum,Credit Card,True,Percentage Discount,Sunny,False,Friday,True,216,253,Coastal,Winter Storm,1,37,1.1712962962962963,17.12962962962963,False,0.8379446640316206,False,-6.162055335968379,False,-0.39458477639139866,False,False,False,False,41,11889.59,0.0,41,True,26
4337,3135,245,Tablet,Electronics,2,699.4,2024-06-11 17:28:00,7,"New York, NY",186,64,184,331,8,18,Male,79671.47,Bronze,Credit Card,True,BOGO,Sunny,False,Tuesday,False,154,418,Coastal,Winter Storm,1,264,2.7142857142857144,171.42857142857142,False,0.4449760765550239,False,-7.555023923444976,False,0.9633873198714918,False,False,False,False,0,0.0,0.0,232,True,24
4338,9835,902,Smartphone,Appliances,5,541.91,2024-08-12 22:00:00,16,"Miami, FL",476,133,138,432,7,56,Female,40124.66,Gold,Credit Card,False,,Rainy,False,Wednesday,False,386,446,Coastal,Hurricane Risk,1,60,1.1554404145077721,15.544041450777202,False,1.0672645739910314,False,-5.932735426008969,False,1.221847020724116,False,False,False,True,0,0.0,0.0,-30,False,33
4339,1019,703,TV,Appliances,3,936.97,2024-02-11 14:08:00,3,"Dallas, TX",81,68,124,237,2,62,Male,95093.52,Gold,Cash,True,,Cloudy,True,Wednesday,False,402,208,Inland,Moderate,0,-194,0.5174129353233831,-48.258706467661696,False,0.3894230769230769,False,-1.6105769230769231,False,-0.7311686864229532,False,False,False,False,0,0.0,0.0,127,True,6
4340,8069,531,Tablet,Appliances,5,496.0,2024-04-08 23:07:00,16,"Dallas, TX",247,148,192,131,8,55,Female,88715.79,Gold,Debit Card,False,,Rainy,False,Wednesday,True,353,316,Inland,Moderate,0,-37,0.8951841359773371,-10.48158640226629,False,0.7816455696202531,False,-7.218354430379747,False,0.1550737353076497,False,False,False,True,69,34224.0,0.0,69,True,15
4341,9553,149,Washing Machine,Appliances,4,611.09,2024-08-16 08:26:00,16,"New York, NY",472,78,284,114,1,20,Male,37664.12,Bronze,Credit Card,False,,Stormy,False,Thursday,False,160,249,Coastal,Winter Storm,1,89,1.55625,55.625,False,1.895582329317269,False,0.8955823293172691,True,-0.39472480409929833,False,False,True,True,0,0.0,0.0,-223,False,33
4342,7892,412,Camera,Electronics,4,1923.84,2024-06-27 08:16:00,12,"Los Angeles, CA",321,86,284,460,10,47,Male,51201.78,Gold,Debit Card,False,,Cloudy,False,Saturday,False,172,151,Coastal,Moderate,1,-21,0.877906976744186,-12.209302325581394,False,2.1258278145695364,False,-7.874172185430464,False,-1.2340584358993674,False,False,False,False,0,0.0,0.0,-170,False,26
4343,7068,390,Camera,Appliances,1,518.76,2024-03-30 10:05:00,17,"New York, NY",454,76,122,285,10,31,Male,79629.75,Silver,Cash,False,,Cloudy,True,Saturday,True,278,120,Coastal,Winter Storm,1,-158,0.4316546762589928,-56.83453237410072,False,3.783333333333333,False,-6.216666666666667,False,-1.4532921411664073,False,False,False,False,0,0.0,0.0,-334,False,13
4344,1711,320,Fridge,Appliances,2,189.93,2024-07-01 13:06:00,18,"New York, NY",83,83,168,415,6,47,Other,85452.58,Platinum,Credit Card,False,,Sunny,False,Friday,False,155,208,Coastal,Winter Storm,1,53,1.3419354838709678,34.193548387096776,False,0.39903846153846156,False,-5.600961538461538,False,-0.7311686864229532,False,False,False,False,0,0.0,0.0,125,True,27
4345,9680,287,TV,Appliances,5,1794.14,2024-03-10 10:55:00,12,"Dallas, TX",391,85,273,351,2,64,Female,35366.99,Bronze,Credit Card,True,,Rainy,False,Saturday,True,301,94,Inland,Moderate,0,-207,0.3122923588039867,-68.77076411960132,False,4.159574468085107,False,2.159574468085107,True,-1.6666467982497006,False,False,False,True,0,0.0,0.0,-297,False,10
4346,8028,938,TV,Appliances,4,561.71,2024-05-30 05:23:00,13,"New York, NY",410,57,263,287,2,26,Female,107809.0,Gold,Credit Card,False,,Stormy,True,Friday,False,291,151,Coastal,Winter Storm,1,-140,0.5189003436426117,-48.10996563573883,False,2.7152317880794703,False,0.7152317880794703,True,-1.1989077423363268,False,False,False,True,0,0.0,0.0,-259,False,22
4347,4759,857,Tablet,Electronics,4,1096.29,2024-02-13 21:47:00,5,"Dallas, TX",304,141,286,497,1,28,Female,75917.12,Gold,Credit Card,True,Percentage Discount,Rainy,False,Saturday,False,317,461,Inland,Moderate,0,144,1.4542586750788644,45.42586750788644,False,0.6594360086767896,False,-0.34056399132321036,False,1.317283078291518,False,False,False,True,0,0.0,0.0,157,True,7
4348,8899,600,Camera,Electronics,1,310.31,2024-07-04 09:27:00,15,"Los Angeles, CA",162,109,158,366,4,57,Female,43091.19,Bronze,Debit Card,True,Percentage Discount,Cloudy,True,Tuesday,True,278,421,Coastal,Moderate,1,143,1.514388489208633,51.438848920863315,False,0.3847980997624703,False,-3.6152019002375297,False,0.9880777216217262,False,False,False,False,259,80370.29,0.0,259,True,27
4349,7246,102,Washing Machine,Appliances,2,737.18,2024-05-24 10:30:00,9,"New York, NY",297,138,189,206,6,64,Female,54648.71,Silver,Debit Card,True,,Sunny,True,Friday,False,217,428,Coastal,Winter Storm,1,211,1.9723502304147464,97.23502304147466,False,0.6939252336448598,False,-5.30607476635514,False,1.0741399504356823,False,False,False,False,0,0.0,0.0,131,True,21
4350,6742,225,Headphones,Appliances,3,762.3,2024-03-19 09:05:00,18,"Chicago, IL",383,53,124,234,7,25,Male,82824.49,Bronze,Credit Card,True,,Cloudy,False,Monday,True,254,451,Inland,Winter Storm,0,197,1.7755905511811023,77.55905511811024,False,0.8492239467849224,False,-6.150776053215077,False,1.2628767624709032,False,False,False,False,68,51836.399999999994,0.0,68,True,12
4351,2600,660,Tablet,Appliances,2,1925.75,2024-01-10 08:14:00,1,"Dallas, TX",278,115,221,444,3,49,Male,36118.33,Silver,Credit Card,False,Percentage Discount,Stormy,True,Monday,True,483,139,Inland,Moderate,0,-344,0.28778467908902694,-71.2215320910973,False,2.0,False,-1.0,False,-1.297379122528616,False,False,False,True,0,0.0,0.0,-139,False,2
4352,7971,457,Washing Machine,Electronics,4,706.69,2024-06-09 01:35:00,13,"Chicago, IL",200,148,133,248,6,42,Female,94340.21,Silver,Credit Card,False,Percentage Discount,Sunny,False,Tuesday,False,228,428,Inland,Winter Storm,0,200,1.8771929824561404,87.71929824561403,False,0.4672897196261682,False,-5.5327102803738315,False,1.0456886590389398,False,False,False,False,0,0.0,0.0,228,True,23
4353,3193,169,Laptop,Electronics,3,546.4,2024-09-05 08:28:00,13,"Miami, FL",225,52,266,283,8,35,Male,51541.58,Bronze,Digital Wallet,False,,Cloudy,True,Thursday,False,234,201,Coastal,Hurricane Risk,1,-33,0.8589743589743589,-14.102564102564102,False,1.1194029850746268,False,-6.880597014925373,False,-0.8225517400621278,False,False,False,False,0,0.0,0.0,-24,False,36
4354,5170,991,Laptop,Electronics,2,485.34,2024-05-22 23:01:00,4,"New York, NY",235,103,150,407,7,52,Male,98316.81,Bronze,Cash,False,,Stormy,False,Thursday,True,122,252,Coastal,Winter Storm,1,130,2.0655737704918034,106.55737704918033,False,0.9325396825396826,False,-6.067460317460317,False,-0.4028149103081434,False,False,True,True,17,8250.779999999999,0.0,17,True,21
4355,8817,145,Fridge,Electronics,3,577.21,2024-09-13 07:41:00,3,"New York, NY",240,133,271,476,3,18,Other,28514.18,Platinum,Cash,False,,Rainy,False,Monday,True,398,468,Coastal,Winter Storm,1,70,1.1758793969849246,17.587939698492463,False,0.5128205128205128,False,-2.4871794871794872,False,1.3748940157087315,False,False,False,True,228,131603.88,0.0,228,True,37
4356,4809,527,Fridge,Appliances,1,1934.49,2024-04-24 07:45:00,6,"Miami, FL",356,77,197,239,2,31,Female,98365.77,Platinum,Cash,True,Percentage Discount,Stormy,True,Sunday,False,177,389,Coastal,Hurricane Risk,1,212,2.1977401129943503,119.77401129943503,False,0.9151670951156813,False,-1.0848329048843186,False,0.7541079648107424,False,False,True,True,0,0.0,0.0,33,True,17
4357,2373,592,Fridge,Electronics,3,1286.07,2024-06-30 18:38:00,14,"Miami, FL",31,59,229,186,1,43,Female,66274.03,Bronze,Debit Card,False,Percentage Discount,Sunny,False,Wednesday,False,206,399,Coastal,Hurricane Risk,1,193,1.9368932038834952,93.68932038834951,True,0.07769423558897243,False,-0.9223057644110275,False,0.8070147754533409,False,False,False,False,0,0.0,513141.93,368,True,26
4358,5641,686,Tablet,Appliances,3,652.59,2024-02-07 17:33:00,5,"New York, NY",171,143,193,145,10,22,Other,78156.57,Gold,Debit Card,True,BOGO,Sunny,True,Tuesday,True,105,467,Coastal,Winter Storm,1,362,4.447619047619048,344.76190476190476,False,0.36616702355460384,False,-9.633832976445396,False,1.3941719360606222,False,False,False,False,296,193166.64,0.0,296,True,6
4359,9908,417,Camera,Electronics,2,817.34,2024-07-24 09:03:00,2,"Los Angeles, CA",184,80,111,108,1,36,Male,84534.14,Bronze,Cash,True,,Rainy,True,Tuesday,False,160,492,Coastal,Moderate,1,332,3.075,207.50000000000003,False,0.37398373983739835,False,-0.6260162601626016,False,1.5724172297106065,False,False,True,True,0,0.0,0.0,308,True,30
4360,7695,679,Camera,Appliances,4,691.16,2024-07-06 15:52:00,8,"New York, NY",152,125,167,466,3,58,Other,38452.93,Gold,Digital Wallet,True,,Cloudy,True,Friday,False,496,166,Coastal,Winter Storm,1,-330,0.3346774193548387,-66.53225806451613,False,0.9156626506024096,False,-2.0843373493975905,False,-1.0758185170959653,False,False,False,False,0,0.0,0.0,14,True,27
4361,5223,563,Headphones,Appliances,3,1314.97,2024-07-02 05:20:00,2,"Dallas, TX",264,92,286,253,9,60,Male,66823.03,Platinum,Digital Wallet,True,Percentage Discount,Cloudy,False,Sunday,False,216,493,Inland,Moderate,0,277,2.2824074074074074,128.24074074074073,False,0.5354969574036511,False,-8.464503042596348,False,1.6075265931439155,False,False,False,False,0,0.0,0.0,229,True,27
4362,4096,445,Tablet,Electronics,5,961.81,2024-06-14 04:37:00,13,"Los Angeles, CA",303,128,290,183,1,67,Other,39719.46,Bronze,Debit Card,False,,Rainy,False,Sunday,False,184,162,Coastal,Moderate,1,-22,0.8804347826086957,-11.956521739130435,False,1.8703703703703705,False,0.8703703703703705,True,-1.1435269628151747,False,False,False,True,0,0.0,0.0,-141,False,24
4363,1089,900,Fridge,Electronics,1,1258.17,2024-03-15 16:54:00,19,"New York, NY",299,133,268,108,6,40,Female,43410.07,Bronze,Digital Wallet,False,,Stormy,False,Wednesday,False,460,329,Coastal,Winter Storm,1,-131,0.7152173913043478,-28.47826086956522,False,0.9088145896656535,False,-5.091185410334346,False,0.23090540128120549,False,False,False,True,0,0.0,0.0,30,True,11
4364,1116,486,Headphones,Electronics,5,662.44,2024-08-04 11:59:00,12,"Chicago, IL",365,87,179,446,8,37,Male,61539.58,Bronze,Digital Wallet,False,BOGO,Sunny,False,Tuesday,True,441,414,Inland,Winter Storm,0,-27,0.9387755102040817,-6.122448979591836,False,0.8816425120772947,False,-7.118357487922705,False,0.9304667842045127,False,False,False,False,49,32459.56,0.0,49,True,31
4365,9561,586,TV,Appliances,4,513.69,2024-04-08 16:27:00,3,"Los Angeles, CA",394,80,237,360,10,34,Male,30707.52,Platinum,Credit Card,False,BOGO,Stormy,True,Tuesday,False,465,123,Coastal,Moderate,1,-342,0.2645161290322581,-73.54838709677419,False,3.203252032520325,False,-6.796747967479675,False,-1.428674296118335,False,False,False,True,0,0.0,0.0,-271,False,15
4366,2930,954,Tablet,Appliances,3,331.91,2024-03-04 01:10:00,14,"New York, NY",18,91,193,250,6,19,Male,42253.41,Silver,Digital Wallet,True,BOGO,Cloudy,True,Thursday,True,350,280,Coastal,Winter Storm,1,-70,0.8,-20.0,True,0.06428571428571428,True,-5.935714285714286,False,-0.1403404052692179,False,False,False,False,262,86960.42000000001,92934.8,262,True,10
4367,9515,837,Fridge,Electronics,3,765.1,2024-09-07 08:12:00,11,"New York, NY",242,107,143,145,6,61,Other,52538.7,Platinum,Credit Card,False,,Sunny,False,Saturday,False,106,400,Coastal,Winter Storm,1,294,3.7735849056603774,277.35849056603774,False,0.605,False,-5.395,False,0.8152449093700856,False,False,False,False,0,0.0,0.0,158,True,36
4368,1117,953,Washing Machine,Appliances,1,777.11,2024-07-26 07:02:00,16,"Chicago, IL",45,119,199,363,1,63,Other,42018.64,Bronze,Debit Card,True,,Sunny,False,Saturday,False,356,266,Inland,Winter Storm,0,-90,0.7471910112359551,-25.280898876404496,True,0.16917293233082706,True,-0.8308270676691729,False,-0.25522368216022195,False,False,False,False,0,0.0,206711.26,221,True,30
4369,7144,720,Laptop,Electronics,2,1127.74,2024-01-04 09:16:00,3,"Los Angeles, CA",93,145,113,195,1,29,Female,104195.16,Platinum,Digital Wallet,False,Percentage Discount,Stormy,True,Sunday,False,473,339,Coastal,Moderate,1,-134,0.7167019027484144,-28.32980972515856,True,0.2743362831858407,False,-0.7256637168141593,False,0.3132067404486534,False,False,False,True,0,0.0,382303.86,246,True,1
4370,4365,235,Headphones,Appliances,4,1676.28,2024-01-20 02:08:00,6,"Chicago, IL",355,150,262,379,1,56,Other,33839.08,Platinum,Cash,False,BOGO,Stormy,True,Sunday,False,397,451,Inland,Winter Storm,0,54,1.1360201511335013,13.602015113350127,False,0.7871396895787139,False,-0.21286031042128606,False,1.2628767624709032,False,False,False,True,0,0.0,0.0,96,True,3
4371,6175,880,Camera,Appliances,3,1364.59,2024-05-24 09:22:00,4,"New York, NY",300,133,292,421,5,23,Other,24862.62,Gold,Digital Wallet,False,BOGO,Rainy,False,Friday,True,469,290,Coastal,Winter Storm,1,-179,0.6183368869936035,-38.16631130063966,False,1.0344827586206897,False,-3.9655172413793105,False,-0.05828092177564358,False,False,False,True,0,0.0,0.0,-10,False,21
4372,7698,241,Laptop,Appliances,5,1185.04,2024-04-22 00:27:00,4,"New York, NY",471,84,136,308,5,57,Other,26847.62,Bronze,Cash,True,,Stormy,False,Sunday,True,424,401,Coastal,Winter Storm,1,-23,0.9457547169811321,-5.4245283018867925,False,1.174563591022444,False,-3.825436408977556,False,0.8525793450030316,False,False,False,True,0,0.0,0.0,-70,False,17
4373,6935,616,Smartphone,Electronics,5,1937.54,2024-04-17 02:52:00,18,"Chicago, IL",309,91,284,264,5,41,Other,28866.62,Platinum,Cash,True,,Rainy,True,Tuesday,True,210,303,Inland,Winter Storm,0,93,1.4428571428571428,44.285714285714285,False,1.0198019801980198,False,-3.98019801980198,False,0.016921919445840906,False,False,False,True,0,0.0,0.0,-6,False,16
4374,2746,751,TV,Electronics,2,720.82,2024-08-16 01:28:00,14,"New York, NY",196,129,162,238,2,42,Male,83868.67,Gold,Credit Card,False,Percentage Discount,Rainy,True,Monday,True,118,497,Coastal,Winter Storm,1,379,4.211864406779661,321.18644067796606,False,0.39436619718309857,False,-1.6056338028169015,False,1.6135678992943303,False,False,True,True,301,216966.82,0.0,301,True,33
4375,3535,571,Smartphone,Appliances,1,1506.33,2024-06-18 18:40:00,2,"Chicago, IL",311,52,185,391,6,39,Male,108856.88,Bronze,Cash,False,BOGO,Rainy,False,Monday,True,471,193,Inland,Winter Storm,0,-278,0.40976645435244163,-59.023354564755834,False,1.61139896373057,False,-4.38860103626943,False,-0.8542579116633147,False,False,False,True,0,0.0,0.0,-118,False,25
4376,7980,879,Laptop,Appliances,3,637.75,2024-07-04 02:12:00,3,"Los Angeles, CA",391,145,173,118,7,19,Male,111783.67,Platinum,Credit Card,False,,Rainy,False,Thursday,True,123,480,Coastal,Moderate,1,357,3.902439024390244,290.2439024390244,False,0.8145833333333333,False,-6.185416666666667,False,1.5008492646022689,False,False,True,True,89,56759.75,0.0,89,True,27
4377,5155,560,Smartphone,Appliances,5,1001.21,2024-01-09 00:05:00,18,"Miami, FL",307,110,267,338,7,60,Female,44443.2,Gold,Cash,False,BOGO,Stormy,True,Tuesday,False,328,468,Coastal,Hurricane Risk,1,140,1.4268292682926829,42.68292682926829,False,0.655982905982906,False,-6.344017094017094,False,1.4023778844099797,False,False,False,True,0,0.0,0.0,161,True,2
4378,5281,783,Smartphone,Appliances,4,1859.53,2024-07-10 03:18:00,3,"Los Angeles, CA",476,76,220,380,4,38,Other,21657.34,Bronze,Digital Wallet,True,,Stormy,True,Wednesday,True,141,259,Coastal,Moderate,1,118,1.8368794326241136,83.68794326241135,False,1.837837837837838,False,-2.1621621621621623,False,-0.312665320605724,False,False,True,True,0,0.0,0.0,-217,False,28
4379,9783,559,Smartphone,Electronics,4,240.56,2024-07-23 02:26:00,4,"Chicago, IL",49,138,139,326,1,65,Male,41245.26,Bronze,Cash,True,,Sunny,False,Friday,True,247,235,Inland,Winter Storm,0,-12,0.951417004048583,-4.8582995951417,True,0.20851063829787234,True,-0.7914893617021277,False,-0.5427271868928049,False,False,False,False,186,44744.16,56531.6,186,True,30
4380,7939,252,Washing Machine,Appliances,2,847.13,2024-04-13 04:44:00,5,"Miami, FL",166,143,143,189,6,51,Other,72628.35,Gold,Credit Card,False,BOGO,Sunny,False,Friday,False,175,427,Coastal,Hurricane Risk,1,252,2.44,144.0,False,0.38875878220140514,False,-5.611241217798595,False,1.0659340020863248,False,False,False,False,0,0.0,0.0,261,True,15
4381,6990,987,Laptop,Appliances,5,136.41,2024-04-13 12:29:00,8,"Chicago, IL",149,65,165,266,8,35,Female,102480.09,Gold,Debit Card,False,,Rainy,True,Monday,False,251,433,Inland,Winter Storm,0,182,1.7250996015936255,72.50996015936255,False,0.3441108545034642,False,-7.655889145496536,False,1.1151696921824694,False,False,True,True,0,0.0,0.0,284,True,15
4382,5514,845,Laptop,Electronics,3,1585.46,2024-03-23 20:51:00,20,"Miami, FL",360,69,109,268,3,53,Female,76146.26,Gold,Debit Card,False,,Sunny,False,Saturday,True,256,93,Coastal,Hurricane Risk,1,-163,0.36328125,-63.671875,False,3.870967741935484,False,0.870967741935484,True,-1.7114062030705652,False,False,False,False,0,0.0,0.0,-267,False,12
4383,7511,433,TV,Electronics,3,1824.4,2024-08-08 04:28:00,20,"Miami, FL",281,116,181,117,8,37,Female,26118.74,Gold,Digital Wallet,False,BOGO,Rainy,True,Saturday,True,497,205,Coastal,Hurricane Risk,1,-292,0.4124748490945674,-58.752515090543255,False,1.3707317073170733,False,-6.6292682926829265,False,-0.7896312043951487,False,False,False,True,0,0.0,0.0,-76,False,32
4384,4337,191,Headphones,Electronics,4,1558.15,2024-01-23 13:48:00,8,"Chicago, IL",93,70,285,461,6,22,Male,102474.6,Bronze,Cash,False,BOGO,Rainy,True,Tuesday,True,437,296,Inland,Winter Storm,0,-141,0.6773455377574371,-32.265446224256294,False,0.3141891891891892,False,-5.6858108108108105,False,-0.040689017971372636,False,False,False,True,203,316304.45,0.0,203,True,4
4385,7770,919,Camera,Electronics,4,561.86,2024-06-13 11:53:00,7,"Dallas, TX",498,59,192,291,7,58,Other,82965.54,Silver,Digital Wallet,False,,Stormy,True,Sunday,True,333,185,Inland,Moderate,0,-148,0.5555555555555556,-44.44444444444444,False,2.691891891891892,False,-4.308108108108108,False,-0.9542338827300445,False,False,False,True,0,0.0,0.0,-313,False,24
4386,8904,739,Fridge,Appliances,2,1298.54,2024-07-18 11:00:00,2,"New York, NY",420,131,160,259,3,35,Other,36645.85,Silver,Cash,True,,Cloudy,False,Monday,True,300,241,Coastal,Winter Storm,1,-59,0.8033333333333333,-19.666666666666664,False,1.7427385892116183,False,-1.2572614107883817,False,-0.4603723908941578,False,False,False,False,0,0.0,0.0,-179,False,29
4387,3928,780,Smartphone,Appliances,2,1564.55,2024-08-07 07:18:00,6,"Dallas, TX",481,62,111,161,3,54,Female,33620.6,Platinum,Cash,False,BOGO,Cloudy,True,Thursday,True,150,109,Inland,Moderate,0,-41,0.7266666666666667,-27.333333333333332,False,4.412844036697248,False,1.4128440366972477,True,-1.5435575730093392,False,False,False,False,0,0.0,0.0,-372,False,32
4388,7065,738,Fridge,Electronics,2,850.56,2024-06-08 03:25:00,11,"Los Angeles, CA",244,59,295,271,1,29,Female,82554.54,Silver,Digital Wallet,False,Percentage Discount,Rainy,True,Saturday,True,334,364,Coastal,Moderate,1,30,1.089820359281437,8.982035928143713,False,0.6703296703296703,False,-0.3296703296703297,False,0.5189600883672731,False,False,False,True,120,102067.2,0.0,120,True,23
4389,8925,519,Smartphone,Electronics,2,514.76,2024-01-30 06:23:00,12,"New York, NY",4,73,203,161,3,69,Male,94638.15,Gold,Debit Card,True,BOGO,Stormy,False,Thursday,False,338,401,Coastal,Winter Storm,1,63,1.1863905325443787,18.639053254437872,True,0.00997506234413965,True,-2.9900249376558605,False,0.8234750432868304,False,False,False,True,0,0.0,206418.76,397,True,5
4390,5157,496,Smartphone,Electronics,4,1496.24,2024-08-24 17:39:00,19,"Chicago, IL",25,100,119,410,2,26,Female,95781.14,Silver,Credit Card,False,BOGO,Rainy,False,Thursday,False,111,306,Inland,Winter Storm,0,195,2.7567567567567566,175.67567567567568,True,0.08169934640522876,True,-1.9183006535947713,False,0.04161232119607528,False,False,True,True,0,0.0,457849.44,281,True,34
4391,6024,338,Smartphone,Electronics,1,1327.64,2024-06-22 22:30:00,17,"Miami, FL",336,89,129,124,8,52,Other,99162.47,Bronze,Cash,False,,Sunny,False,Monday,True,468,452,Coastal,Hurricane Risk,1,-16,0.9658119658119658,-3.418803418803419,False,0.7433628318584071,False,-7.256637168141593,False,1.2432118730408148,False,False,False,False,116,154006.24000000002,0.0,116,True,25
4392,6641,504,Smartphone,Appliances,4,1926.54,2024-05-06 16:49:00,16,"New York, NY",65,131,157,393,6,32,Other,61531.25,Bronze,Debit Card,False,,Stormy,False,Saturday,False,231,485,Coastal,Winter Storm,1,254,2.0995670995670994,109.95670995670996,True,0.13402061855670103,True,-5.865979381443299,False,1.541879006349056,False,False,True,True,0,0.0,934371.9,420,True,19
4393,7522,447,Camera,Electronics,4,638.81,2024-03-07 14:41:00,19,"Los Angeles, CA",293,69,256,204,9,38,Male,114422.35,Platinum,Credit Card,False,,Cloudy,False,Sunday,True,263,171,Coastal,Moderate,1,-92,0.6501901140684411,-34.98098859315589,False,1.713450292397661,False,-7.286549707602339,False,-1.0694557575644716,False,False,False,False,0,0.0,0.0,-122,False,10
4394,3262,653,Tablet,Appliances,4,53.67,2024-02-01 11:22:00,5,"Los Angeles, CA",126,62,104,334,10,63,Other,114975.0,Platinum,Credit Card,False,,Cloudy,True,Wednesday,True,372,207,Coastal,Moderate,1,-165,0.5564516129032258,-44.354838709677416,False,0.6086956521739131,False,-9.391304347826086,False,-0.7393746347723106,False,False,False,False,81,4347.27,0.0,81,True,5
4395,2951,146,Smartphone,Appliances,5,85.57,2024-07-11 15:37:00,2,"Miami, FL",111,134,101,289,3,43,Male,29513.78,Gold,Digital Wallet,True,,Rainy,True,Sunday,True,314,101,Coastal,Hurricane Risk,1,-213,0.321656050955414,-67.83439490445859,True,1.099009900990099,False,-1.900990099009901,False,-1.6092051598041985,False,False,False,True,0,0.0,8642.57,-10,False,28
4396,4764,786,Laptop,Appliances,5,248.44,2024-04-13 07:32:00,14,"New York, NY",397,115,168,329,9,20,Male,27743.34,Platinum,Debit Card,False,,Stormy,False,Saturday,True,289,185,Coastal,Winter Storm,1,-104,0.6401384083044983,-35.98615916955018,False,2.145945945945946,False,-6.854054054054054,False,-0.9199054984581742,False,False,False,True,0,0.0,0.0,-212,False,15
4397,8317,553,Washing Machine,Electronics,5,830.87,2024-03-20 02:34:00,5,"Dallas, TX",356,60,193,488,4,63,Male,64293.26,Silver,Debit Card,True,,Stormy,True,Tuesday,True,418,495,Inland,Moderate,0,77,1.1842105263157894,18.421052631578945,False,0.7191919191919192,False,-3.2808080808080806,False,1.5971076314608408,False,False,False,True,139,115490.93000000001,0.0,139,True,12
4398,3650,853,TV,Appliances,4,1206.16,2024-07-20 06:31:00,8,"Miami, FL",422,90,267,338,10,26,Other,83873.07,Gold,Digital Wallet,True,,Stormy,False,Saturday,False,425,324,Coastal,Hurricane Risk,1,-101,0.7623529411764706,-23.764705882352942,False,1.3024691358024691,False,-8.697530864197532,False,0.22072132210250917,False,False,False,True,0,0.0,0.0,-98,False,29
4399,2642,384,Headphones,Electronics,3,1952.82,2024-02-18 23:12:00,4,"Miami, FL",53,82,235,101,1,26,Female,53258.43,Silver,Digital Wallet,True,,Sunny,False,Saturday,True,479,488,Coastal,Hurricane Risk,1,9,1.0187891440501045,1.8789144050104383,True,0.10860655737704918,False,-0.8913934426229508,False,1.5394966940436272,False,False,False,False,435,849476.7,952976.1599999999,435,True,7
4400,4513,761,Fridge,Electronics,5,1285.52,2024-04-12 22:55:00,10,"New York, NY",108,83,254,326,6,55,Female,110791.22,Silver,Credit Card,True,,Cloudy,True,Monday,False,190,134,Coastal,Winter Storm,1,-56,0.7052631578947368,-29.47368421052631,False,0.8059701492537313,False,-5.1940298507462686,False,-1.3739707124840288,False,False,False,False,0,0.0,0.0,26,True,15
4401,9328,190,Camera,Electronics,1,237.23,2024-03-10 14:30:00,11,"Miami, FL",65,148,134,396,4,32,Other,24710.3,Gold,Debit Card,False,BOGO,Sunny,False,Tuesday,True,231,450,Coastal,Hurricane Risk,1,219,1.948051948051948,94.8051948051948,True,0.14444444444444443,True,-3.8555555555555556,False,1.2267516052073253,False,False,False,False,385,91333.55,106753.5,385,True,10
4402,7562,986,Headphones,Appliances,2,1472.59,2024-02-14 02:03:00,20,"New York, NY",200,113,221,294,8,40,Other,54801.71,Gold,Debit Card,True,Percentage Discount,Sunny,False,Thursday,False,423,230,Coastal,Winter Storm,1,-193,0.5437352245862884,-45.62647754137116,False,0.8695652173913043,False,-7.130434782608695,False,-0.5506378227370896,False,False,False,False,0,0.0,0.0,30,True,7
4403,6544,269,Camera,Appliances,3,1010.77,2024-04-20 05:28:00,14,"New York, NY",260,120,193,436,1,22,Female,25122.89,Platinum,Cash,False,,Sunny,True,Monday,True,229,214,Coastal,Winter Storm,1,-15,0.9344978165938864,-6.550218340611353,False,1.2149532710280373,False,0.2149532710280373,True,-0.6819329963268085,False,False,False,False,0,0.0,0.0,-46,False,16
