transaction_id,transaction_date,store_location,category,product_name,actual_demand,forecasted_demand,demand_gap,inventory_level,reorder_point,weather_conditions,is_demand_shock,stockout_indicator,revenue_at_risk
719,2024-05-28 09:24:00,"Chicago, IL",Electronics,TV,260,385,-125,15,88,Rainy,False,False,0.0
2907,2024-05-28 09:17:00,"Los Angeles, CA",Electronics,Washing Machine,284,304,-20,322,90,Rainy,False,True,0.0
4757,2024-05-28 08:33:00,"Dallas, TX",Appliances,Camera,404,198,206,477,74,Stormy,False,False,0.0
746,2024-05-28 01:20:00,"New York, NY",Electronics,Washing Machine,218,192,26,297,118,Cloudy,False,True,0.0
2647,2024-05-27 20:50:00,"Dallas, TX",Electronics,Headphones,449,341,108,32,97,Rainy,False,False,0.0
3529,2024-04-23 03:35:00,"Miami, FL",Electronics,Headphones,257,452,-195,18,55,Rainy,False,False,0.0
4473,2024-05-27 17:06:00,"Dallas, TX",Electronics,Smartphone,376,291,85,401,105,Stormy,False,True,0.0
450,2024-05-27 11:27:00,"Miami, FL",Appliances,TV,406,160,246,478,57,Stormy,False,True,0.0
4595,2024-05-27 09:47:00,"New York, NY",Appliances,Fridge,139,338,-199,395,76,Cloudy,False,True,0.0
1746,2024-05-27 09:03:00,"Los Angeles, CA",Appliances,Fridge,94,383,-289,118,148,Stormy,False,True,0.0
1584,2024-05-27 08:21:00,"Chicago, IL",Appliances,Headphones,316,153,163,319,50,Cloudy,False,True,0.0
1689,2024-05-27 08:11:00,"New York, NY",Appliances,Fridge,244,155,89,487,137,Stormy,False,False,0.0
2441,2024-04-24 06:16:00,"New York, NY",Appliances,Tablet,366,356,10,451,136,Cloudy,False,True,0.0
1525,2024-04-24 00:50:00,"New York, NY",Electronics,Fridge,479,117,362,146,127,Stormy,False,False,0.0
3702,2024-04-23 15:12:00,"Los Angeles, CA",Electronics,Fridge,255,343,-88,31,114,Rainy,False,False,0.0
1222,2024-04-23 12:02:00,"Los Angeles, CA",Electronics,TV,398,170,228,491,59,Cloudy,False,True,0.0
3029,2024-04-23 11:56:00,"New York, NY",Appliances,Washing Machine,111,494,-383,494,87,Sunny,False,True,0.0
1529,2024-05-27 17:30:00,"New York, NY",Appliances,Headphones,153,193,-40,18,59,Sunny,False,False,0.0
291,2024-05-22 18:38:00,"Dallas, TX",Appliances,Headphones,299,267,32,377,139,Sunny,False,True,0.0
4801,2024-05-22 14:25:00,"New York, NY",Appliances,TV,142,167,-25,265,51,Rainy,False,True,0.0
4187,2024-05-22 12:19:00,"New York, NY",Electronics,Tablet,154,126,28,190,95,Cloudy,False,True,0.0
1599,2024-05-22 10:16:00,"Dallas, TX",Appliances,Laptop,220,128,92,447,83,Sunny,False,True,0.0
2025,2024-05-22 06:57:00,"Dallas, TX",Electronics,Headphones,175,420,-245,396,105,Cloudy,False,True,0.0
3839,2024-04-26 18:50:00,"Los Angeles, CA",Appliances,Smartphone,167,150,17,349,117,Rainy,False,True,0.0
4323,2024-04-26 15:55:00,"New York, NY",Electronics,Laptop,377,434,-57,385,123,Sunny,False,True,0.0
1372,2024-04-26 10:22:00,"Dallas, TX",Electronics,Headphones,172,249,-77,39,147,Cloudy,False,False,0.0
1673,2024-04-26 04:06:00,"New York, NY",Appliances,Smartphone,260,215,45,355,135,Rainy,False,True,0.0
1643,2024-04-26 03:13:00,"Los Angeles, CA",Electronics,Washing Machine,420,166,254,193,128,Rainy,False,False,0.0
2224,2024-04-26 00:47:00,"Chicago, IL",Electronics,Headphones,303,415,-112,420,132,Rainy,False,True,0.0
999,2024-04-25 12:19:00,"Dallas, TX",Electronics,Tablet,91,119,-28,252,113,Rainy,False,True,0.0
3875,2024-04-25 15:25:00,"Los Angeles, CA",Electronics,Headphones,257,423,-166,266,135,Sunny,False,True,0.0
234,2024-04-25 12:48:00,"Los Angeles, CA",Appliances,Fridge,131,145,-14,457,135,Cloudy,False,True,0.0
1276,2024-05-22 03:47:00,"Los Angeles, CA",Appliances,TV,354,295,59,395,53,Rainy,False,True,0.0
4948,2024-05-21 22:07:00,"Miami, FL",Electronics,TV,298,124,174,255,52,Stormy,False,False,0.0
4259,2024-05-21 21:06:00,"Dallas, TX",Appliances,Tablet,132,310,-178,201,142,Cloudy,False,True,0.0
502,2024-05-21 20:20:00,"Chicago, IL",Appliances,Smartphone,156,317,-161,378,126,Sunny,False,True,0.0
3070,2024-05-21 15:06:00,"Chicago, IL",Electronics,Fridge,278,429,-151,426,58,Rainy,False,True,0.0
1022,2024-05-21 10:35:00,"Chicago, IL",Appliances,Washing Machine,176,463,-287,34,74,Rainy,False,False,0.0
2800,2024-05-21 08:07:00,"New York, NY",Electronics,Laptop,119,175,-56,488,150,Cloudy,False,True,0.0
3519,2024-01-31 02:54:00,"Chicago, IL",Electronics,Smartphone,277,107,170,352,72,Rainy,False,False,0.0
1922,2024-01-31 01:39:00,"Dallas, TX",Appliances,Fridge,480,170,310,148,81,Stormy,False,False,0.0
4946,2024-04-25 20:33:00,"Los Angeles, CA",Electronics,Headphones,308,319,-11,13,58,Rainy,False,False,0.0
221,2024-04-25 11:47:00,"Los Angeles, CA",Electronics,Laptop,161,429,-268,236,97,Stormy,False,True,0.0
4299,2024-04-25 07:05:00,"Dallas, TX",Appliances,Smartphone,156,498,-342,236,65,Stormy,False,True,0.0
329,2024-04-24 21:21:00,"Dallas, TX",Electronics,Laptop,266,125,141,250,73,Rainy,False,False,0.0
3564,2024-04-24 19:25:00,"New York, NY",Electronics,Washing Machine,339,196,143,468,89,Cloudy,False,True,0.0
1331,2024-04-24 15:47:00,"New York, NY",Electronics,Washing Machine,377,131,246,100,68,Rainy,False,False,0.0
2416,2024-04-24 11:38:00,"Chicago, IL",Appliances,Headphones,365,216,149,453,118,Rainy,False,False,0.0
2671,2024-04-24 11:01:00,"New York, NY",Electronics,Laptop,216,339,-123,406,117,Stormy,False,True,0.0
4356,2024-04-24 07:45:00,"Miami, FL",Appliances,Fridge,389,177,212,356,77,Stormy,False,False,0.0
1872,2024-05-25 15:28:00,"Chicago, IL",Appliances,TV,450,258,192,25,115,Sunny,False,False,0.0
1779,2024-05-25 09:26:00,"New York, NY",Appliances,Laptop,213,206,7,406,50,Rainy,False,True,0.0
4289,2024-05-25 08:39:00,"Los Angeles, CA",Electronics,TV,220,307,-87,405,115,Stormy,False,True,0.0
203,2024-05-22 19:58:00,"Chicago, IL",Appliances,Headphones,240,106,134,244,112,Sunny,False,True,0.0
2683,2024-05-25 03:18:00,"Chicago, IL",Appliances,Laptop,492,174,318,206,130,Rainy,False,False,0.0
1532,2024-05-24 20:30:00,"Miami, FL",Appliances,Smartphone,114,271,-157,30,62,Sunny,False,False,0.0
4371,2024-05-24 09:22:00,"New York, NY",Appliances,Camera,290,469,-179,300,133,Rainy,False,True,0.0
2659,2024-05-24 08:48:00,"Los Angeles, CA",Electronics,Smartphone,342,343,-1,346,87,Rainy,False,True,0.0
1551,2024-05-24 08:18:00,"Miami, FL",Electronics,Camera,392,163,229,132,118,Stormy,False,False,0.0
2269,2024-05-24 08:09:00,"New York, NY",Electronics,Camera,186,264,-78,26,89,Stormy,False,False,0.0
340,2024-05-24 08:01:00,"Chicago, IL",Electronics,Tablet,111,458,-347,257,139,Cloudy,False,True,0.0
2407,2024-05-24 05:31:00,"Los Angeles, CA",Appliances,Fridge,230,156,74,427,82,Sunny,False,True,0.0
563,2024-05-23 20:45:00,"New York, NY",Electronics,TV,143,174,-31,300,95,Stormy,False,True,0.0
4564,2024-05-23 18:08:00,"Los Angeles, CA",Appliances,Fridge,188,180,8,56,122,Cloudy,False,False,0.0
625,2024-05-23 04:40:00,"Dallas, TX",Electronics,Laptop,300,220,80,0,117,Sunny,False,False,0.0
1668,2024-05-22 20:33:00,"Miami, FL",Appliances,Laptop,248,222,26,286,140,Cloudy,False,True,0.0
2542,2024-05-25 05:44:00,"New York, NY",Appliances,Headphones,106,270,-164,414,137,Cloudy,False,True,0.0
4094,2024-06-04 23:53:00,"New York, NY",Appliances,Headphones,143,186,-43,409,66,Sunny,False,True,0.0
4011,2024-06-04 19:00:00,"Los Angeles, CA",Electronics,Smartphone,383,214,169,261,97,Rainy,False,False,0.0
3014,2024-01-26 18:37:00,"Dallas, TX",Appliances,Laptop,442,342,100,497,95,Cloudy,False,True,0.0
2879,2024-01-26 12:56:00,"Dallas, TX",Appliances,TV,161,364,-203,239,122,Cloudy,False,True,0.0
760,2024-01-26 12:34:00,"New York, NY",Electronics,Headphones,210,269,-59,341,64,Cloudy,False,True,0.0
2490,2024-01-26 09:13:00,"Chicago, IL",Appliances,Laptop,187,114,73,315,80,Cloudy,False,True,0.0
3995,2024-01-26 06:09:00,"Dallas, TX",Appliances,Smartphone,430,147,283,392,132,Stormy,False,False,0.0
2050,2024-01-26 05:32:00,"Miami, FL",Appliances,Washing Machine,140,435,-295,12,91,Rainy,False,False,0.0
1722,2024-01-26 00:52:00,"New York, NY",Appliances,Tablet,166,358,-192,184,149,Cloudy,False,True,0.0
4217,2024-01-25 23:13:00,"Dallas, TX",Appliances,Tablet,115,459,-344,334,134,Stormy,False,True,0.0
3712,2024-01-25 20:21:00,"New York, NY",Electronics,Washing Machine,332,288,44,433,72,Cloudy,False,True,0.0
2196,2024-05-29 14:26:00,"Los Angeles, CA",Electronics,Headphones,316,470,-154,429,138,Cloudy,False,True,0.0
4947,2024-06-03 23:12:00,"Dallas, TX",Electronics,Fridge,152,441,-289,291,85,Cloudy,False,True,0.0
1863,2024-06-03 20:59:00,"Dallas, TX",Electronics,Fridge,290,209,81,7,118,Stormy,False,False,0.0
4059,2024-06-03 20:00:00,"Dallas, TX",Electronics,Headphones,366,198,168,237,126,Stormy,False,False,0.0
4311,2024-06-03 14:19:00,"New York, NY",Electronics,Headphones,493,228,265,429,148,Rainy,False,False,0.0
4551,2024-06-03 03:25:00,"Dallas, TX",Electronics,Headphones,140,393,-253,206,64,Stormy,False,True,0.0
274,2024-06-03 00:23:00,"Miami, FL",Appliances,Laptop,443,143,300,121,101,Rainy,False,False,0.0
3423,2024-06-02 23:30:00,"New York, NY",Appliances,Laptop,188,483,-295,495,50,Sunny,False,True,0.0
1360,2024-06-02 21:17:00,"Miami, FL",Electronics,Headphones,359,450,-91,477,104,Sunny,False,True,0.0
3050,2024-06-02 05:23:00,"Miami, FL",Appliances,TV,138,160,-22,231,58,Rainy,False,True,0.0
1395,2024-06-02 01:11:00,"New York, NY",Electronics,Headphones,267,257,10,282,132,Stormy,False,True,0.0
4121,2024-06-01 11:57:00,"Miami, FL",Electronics,Tablet,421,449,-28,458,130,Sunny,False,True,0.0
4225,2024-06-04 04:33:00,"Los Angeles, CA",Electronics,Tablet,221,333,-112,485,85,Cloudy,False,True,0.0
132,2024-04-15 08:08:00,"Chicago, IL",Appliances,Tablet,278,207,71,347,121,Sunny,False,True,0.0
1830,2024-04-15 06:23:00,"Los Angeles, CA",Appliances,Fridge,134,107,27,306,112,Rainy,False,True,0.0
495,2024-04-15 05:27:00,"Los Angeles, CA",Appliances,Washing Machine,148,491,-343,328,114,Cloudy,False,True,0.0
3777,2024-06-06 12:41:00,"Miami, FL",Appliances,Camera,380,490,-110,473,129,Sunny,False,True,0.0
2436,2024-06-06 10:19:00,"New York, NY",Electronics,TV,230,456,-226,306,135,Rainy,False,True,0.0
2483,2024-06-06 10:11:00,"Los Angeles, CA",Appliances,Laptop,422,499,-77,438,84,Cloudy,False,True,0.0
4868,2024-06-06 06:03:00,"Dallas, TX",Appliances,Smartphone,300,354,-54,396,120,Sunny,False,True,0.0
3405,2024-06-06 04:29:00,"Chicago, IL",Electronics,Washing Machine,292,233,59,433,76,Stormy,False,True,0.0
1486,2024-06-06 00:46:00,"New York, NY",Electronics,Smartphone,143,122,21,438,121,Rainy,False,True,0.0
2384,2024-06-06 00:22:00,"Los Angeles, CA",Appliances,Tablet,391,159,232,470,134,Rainy,False,False,0.0
1778,2024-06-05 14:52:00,"Dallas, TX",Electronics,TV,193,405,-212,424,116,Cloudy,False,True,0.0
1378,2024-06-05 08:02:00,"Dallas, TX",Appliances,Headphones,256,112,144,174,124,Rainy,False,False,0.0
4412,2024-04-19 04:31:00,"Chicago, IL",Electronics,Laptop,270,103,167,32,112,Stormy,False,False,0.0
2213,2024-04-19 01:05:00,"New York, NY",Appliances,Fridge,166,414,-248,182,102,Sunny,False,True,0.0
2644,2024-04-18 19:27:00,"Los Angeles, CA",Appliances,Camera,466,402,64,489,122,Rainy,False,True,0.0
2480,2024-04-18 11:54:00,"Dallas, TX",Electronics,Fridge,274,167,107,445,141,Cloudy,False,True,0.0
509,2024-04-18 10:03:00,"Dallas, TX",Appliances,Fridge,265,328,-63,449,136,Cloudy,False,True,0.0
702,2024-04-18 09:58:00,"Los Angeles, CA",Electronics,Fridge,487,115,372,495,73,Rainy,False,True,0.0
2615,2024-04-18 07:39:00,"Los Angeles, CA",Appliances,Headphones,211,133,78,355,132,Sunny,False,True,0.0
2547,2024-04-18 07:31:00,"Los Angeles, CA",Electronics,Camera,142,439,-297,494,137,Cloudy,False,True,0.0
4462,2024-04-18 03:10:00,"Miami, FL",Electronics,Camera,234,138,96,279,113,Stormy,False,False,0.0
4869,2024-04-17 23:25:00,"Los Angeles, CA",Electronics,TV,499,234,265,390,109,Stormy,False,False,0.0
412,2024-04-17 21:01:00,"Chicago, IL",Appliances,Washing Machine,288,425,-137,471,91,Sunny,False,True,0.0
3299,2024-06-05 08:59:00,"Miami, FL",Electronics,Washing Machine,106,441,-335,279,99,Stormy,False,True,0.0
3484,2024-06-05 11:22:00,"Dallas, TX",Appliances,Laptop,182,280,-98,241,85,Stormy,False,True,0.0
4180,2024-04-19 21:17:00,"New York, NY",Electronics,Fridge,239,418,-179,387,74,Cloudy,False,True,0.0
2548,2024-02-06 21:01:00,"Miami, FL",Electronics,Laptop,392,302,90,452,110,Stormy,False,True,0.0
755,2024-02-06 19:30:00,"Miami, FL",Appliances,Smartphone,224,359,-135,251,128,Sunny,False,True,0.0
4202,2024-02-06 12:20:00,"Dallas, TX",Electronics,Camera,481,196,285,373,91,Stormy,False,False,0.0
4659,2024-02-06 10:12:00,"Chicago, IL",Appliances,Headphones,229,392,-163,25,147,Sunny,False,False,0.0
4641,2024-01-28 00:45:00,"Los Angeles, CA",Electronics,Fridge,192,486,-294,58,133,Rainy,False,False,0.0
3886,2024-01-27 17:29:00,"Dallas, TX",Electronics,Fridge,202,100,102,40,81,Stormy,False,False,0.0
2155,2024-01-27 11:54:00,"Miami, FL",Appliances,Headphones,260,168,92,32,99,Rainy,False,False,0.0
3422,2024-01-27 03:19:00,"Dallas, TX",Electronics,Headphones,163,267,-104,213,150,Sunny,False,True,0.0
2688,2024-05-30 08:18:00,"Los Angeles, CA",Electronics,Laptop,422,109,313,420,81,Stormy,False,False,0.0
4549,2024-05-29 21:14:00,"Chicago, IL",Appliances,Tablet,462,113,349,245,56,Stormy,False,False,0.0
4177,2024-06-01 11:34:00,"Dallas, TX",Appliances,Laptop,479,224,255,111,139,Rainy,False,False,0.0
3391,2024-04-22 05:25:00,"New York, NY",Appliances,Camera,298,240,58,318,137,Cloudy,False,True,0.0
4029,2024-04-22 01:40:00,"Miami, FL",Appliances,TV,231,172,59,439,68,Sunny,False,True,0.0
4372,2024-04-22 00:27:00,"New York, NY",Appliances,Laptop,401,424,-23,471,84,Stormy,False,True,0.0
1597,2024-04-21 20:20:00,"Los Angeles, CA",Electronics,Fridge,92,171,-79,442,139,Rainy,False,True,0.0
3431,2024-04-21 16:43:00,"New York, NY",Electronics,Laptop,282,450,-168,388,97,Stormy,False,True,0.0
280,2024-04-21 16:41:00,"Chicago, IL",Electronics,TV,212,353,-141,37,99,Rainy,False,False,0.0
150,2024-04-21 13:05:00,"Los Angeles, CA",Appliances,Fridge,111,279,-168,221,135,Cloudy,False,True,0.0
3277,2024-04-21 11:53:00,"Chicago, IL",Electronics,Laptop,121,272,-151,307,74,Rainy,False,True,0.0
3618,2024-04-21 11:18:00,"Miami, FL",Appliances,Tablet,141,316,-175,9,99,Cloudy,False,False,0.0
37,2024-04-21 07:24:00,"New York, NY",Electronics,Tablet,208,373,-165,309,150,Stormy,False,True,0.0
2994,2024-04-21 06:21:00,"New York, NY",Appliances,Smartphone,232,371,-139,416,149,Rainy,False,True,0.0
894,2024-05-29 18:16:00,"Los Angeles, CA",Appliances,Camera,243,270,-27,12,100,Sunny,False,False,0.0
4691,2024-06-01 04:44:00,"Chicago, IL",Appliances,Headphones,241,183,58,249,136,Cloudy,False,True,0.0
4679,2024-06-01 03:36:00,"Los Angeles, CA",Appliances,Camera,242,290,-48,442,107,Sunny,False,True,0.0
531,2024-06-01 02:10:00,"Chicago, IL",Appliances,Laptop,483,131,352,29,100,Sunny,False,False,0.0
1421,2024-02-05 22:57:00,"Chicago, IL",Appliances,Camera,262,109,153,428,145,Sunny,False,True,0.0
4147,2024-02-05 14:24:00,"Chicago, IL",Appliances,Headphones,124,384,-260,254,82,Rainy,False,True,0.0
174,2024-02-05 11:11:00,"Chicago, IL",Electronics,Smartphone,440,279,161,477,106,Sunny,False,True,0.0
3967,2024-02-05 10:54:00,"Miami, FL",Appliances,Camera,395,187,208,63,149,Rainy,False,False,0.0
1108,2024-04-19 20:55:00,"Los Angeles, CA",Electronics,TV,138,353,-215,338,148,Sunny,False,True,0.0
1940,2024-04-19 20:41:00,"Chicago, IL",Electronics,TV,117,127,-10,38,112,Sunny,False,False,0.0
1568,2024-04-19 15:11:00,"Chicago, IL",Electronics,Headphones,180,373,-193,382,127,Rainy,False,True,0.0
2516,2024-04-19 14:29:00,"Dallas, TX",Electronics,Fridge,445,298,147,16,111,Cloudy,False,False,0.0
4403,2024-04-20 05:28:00,"New York, NY",Appliances,Camera,214,229,-15,260,120,Sunny,False,True,0.0
1989,2024-06-01 00:02:00,"New York, NY",Electronics,Smartphone,296,450,-154,420,99,Cloudy,False,True,0.0
3837,2024-05-31 22:28:00,"Chicago, IL",Electronics,Washing Machine,253,365,-112,424,77,Stormy,False,True,0.0
2650,2024-05-31 21:25:00,"Los Angeles, CA",Appliances,Laptop,165,263,-98,207,105,Stormy,False,True,0.0
3632,2024-05-31 13:15:00,"Chicago, IL",Electronics,Camera,394,380,14,444,50,Sunny,False,True,0.0
2884,2024-05-31 01:43:00,"New York, NY",Appliances,Washing Machine,299,130,169,379,120,Rainy,False,True,0.0
4504,2024-05-31 00:39:00,"Los Angeles, CA",Appliances,Tablet,236,474,-238,463,95,Stormy,False,True,0.0
2925,2024-05-30 22:30:00,"Miami, FL",Appliances,Smartphone,113,358,-245,178,93,Rainy,False,True,0.0
2846,2024-05-30 17:03:00,"New York, NY",Electronics,Camera,108,315,-207,473,135,Stormy,False,True,0.0
3704,2024-04-20 23:25:00,"Chicago, IL",Appliances,Smartphone,288,111,177,0,130,Sunny,False,False,0.0
196,2024-04-20 14:39:00,"Los Angeles, CA",Appliances,Tablet,148,153,-5,298,90,Rainy,False,True,0.0
3044,2024-04-20 11:53:00,"Miami, FL",Electronics,Tablet,187,101,86,499,117,Cloudy,False,True,0.0
1269,2024-04-20 06:19:00,"Dallas, TX",Electronics,Headphones,185,198,-13,420,135,Sunny,False,True,0.0
1266,2024-04-19 11:35:00,"Chicago, IL",Appliances,TV,287,370,-83,318,118,Cloudy,False,True,0.0
3086,2024-05-12 10:37:00,"Miami, FL",Electronics,Washing Machine,129,159,-30,186,133,Cloudy,False,True,0.0
2281,2024-05-12 07:21:00,"Dallas, TX",Appliances,Headphones,152,205,-53,36,80,Sunny,False,False,0.0
3834,2024-05-12 02:07:00,"New York, NY",Appliances,Headphones,257,145,112,359,121,Stormy,False,False,0.0
1407,2024-05-11 21:02:00,"New York, NY",Appliances,Camera,109,259,-150,227,113,Sunny,False,True,0.0
2661,2024-05-11 11:39:00,"Miami, FL",Appliances,Fridge,293,213,80,398,121,Cloudy,False,True,0.0
828,2024-05-11 09:53:00,"Miami, FL",Electronics,Washing Machine,479,133,346,277,59,Rainy,False,False,0.0
698,2024-05-11 07:15:00,"Los Angeles, CA",Electronics,Fridge,120,340,-220,171,132,Rainy,False,True,0.0
918,2024-05-11 01:40:00,"Dallas, TX",Appliances,Tablet,190,265,-75,426,109,Rainy,False,True,0.0
4081,2024-05-10 18:02:00,"Miami, FL",Appliances,Washing Machine,178,372,-194,229,144,Rainy,False,True,0.0
3048,2024-05-10 17:18:00,"Chicago, IL",Electronics,Tablet,361,448,-87,488,94,Rainy,False,True,0.0
2825,2024-05-10 14:42:00,"Chicago, IL",Electronics,Laptop,372,215,157,253,60,Stormy,False,False,0.0
519,2024-04-28 04:29:00,"New York, NY",Appliances,Laptop,246,352,-106,423,114,Rainy,False,True,0.0
2528,2024-05-09 21:28:00,"Dallas, TX",Appliances,TV,309,109,200,205,117,Stormy,False,False,0.0
2657,2024-05-09 21:13:00,"New York, NY",Electronics,Fridge,289,395,-106,356,77,Cloudy,False,True,0.0
157,2024-05-09 10:14:00,"Chicago, IL",Appliances,TV,105,142,-37,225,94,Rainy,False,True,0.0
4254,2024-05-09 02:28:00,"Chicago, IL",Appliances,Washing Machine,112,343,-231,440,83,Cloudy,False,True,0.0
4287,2024-05-09 02:00:00,"New York, NY",Appliances,Smartphone,117,189,-72,473,72,Sunny,False,True,0.0
4956,2024-05-08 22:38:00,"Los Angeles, CA",Appliances,Tablet,471,213,258,171,89,Stormy,False,False,0.0
4197,2024-05-08 13:34:00,"Chicago, IL",Appliances,Headphones,344,304,40,455,83,Sunny,False,True,0.0
3672,2024-05-08 10:15:00,"Dallas, TX",Electronics,Fridge,456,303,153,339,149,Stormy,False,False,0.0
34,2024-05-08 09:01:00,"Los Angeles, CA",Electronics,Laptop,398,158,240,346,61,Stormy,False,False,0.0
1093,2024-02-03 03:11:00,"Miami, FL",Electronics,Camera,207,317,-110,302,127,Sunny,False,True,0.0
374,2024-02-03 03:08:00,"Dallas, TX",Electronics,Tablet,137,200,-63,300,64,Cloudy,False,True,0.0
182,2024-05-10 14:05:00,"Chicago, IL",Appliances,Fridge,111,157,-46,376,72,Rainy,False,True,0.0
1491,2024-02-01 16:44:00,"Chicago, IL",Appliances,Fridge,386,175,211,335,132,Stormy,False,False,0.0
2409,2024-01-31 14:26:00,"Los Angeles, CA",Appliances,Fridge,252,180,72,283,86,Stormy,False,True,0.0
1015,2024-01-31 10:29:00,"New York, NY",Electronics,Laptop,179,476,-297,364,148,Rainy,False,True,0.0
4420,2024-01-31 10:27:00,"New York, NY",Electronics,Tablet,183,342,-159,38,132,Cloudy,False,False,0.0
4880,2024-01-31 07:02:00,"Los Angeles, CA",Electronics,Laptop,107,376,-269,188,115,Rainy,False,True,0.0
3217,2024-05-13 22:28:00,"Los Angeles, CA",Electronics,Washing Machine,313,143,170,133,72,Rainy,False,False,0.0
3468,2024-05-04 17:24:00,"Los Angeles, CA",Appliances,Laptop,119,244,-125,448,61,Stormy,False,True,0.0
4082,2024-05-04 16:22:00,"New York, NY",Appliances,TV,338,402,-64,348,112,Stormy,False,True,0.0
169,2024-05-04 14:32:00,"Dallas, TX",Electronics,TV,387,181,206,259,90,Rainy,False,False,0.0
3203,2024-05-04 08:10:00,"New York, NY",Electronics,Headphones,508,116,392,358,124,Stormy,False,False,0.0
2216,2024-05-04 05:07:00,"Miami, FL",Appliances,Tablet,457,258,199,9,87,Rainy,False,False,0.0
1462,2024-05-12 11:52:00,"Miami, FL",Appliances,Fridge,293,398,-105,48,148,Sunny,False,False,0.0
2484,2024-05-04 04:32:00,"Chicago, IL",Electronics,Headphones,242,136,106,237,70,Rainy,False,False,0.0
1913,2024-05-04 01:08:00,"New York, NY",Electronics,Fridge,401,182,219,497,61,Stormy,False,True,0.0
998,2024-05-03 21:34:00,"Los Angeles, CA",Electronics,Tablet,234,307,-73,271,144,Rainy,False,True,0.0
3381,2024-05-03 16:42:00,"Miami, FL",Electronics,TV,399,161,238,442,123,Stormy,False,False,0.0
3424,2024-05-13 13:38:00,"Dallas, TX",Electronics,Laptop,121,357,-236,351,106,Stormy,False,True,0.0
4474,2024-05-13 13:38:00,"Dallas, TX",Appliances,Fridge,169,381,-212,341,74,Cloudy,False,True,0.0
4095,2024-05-13 01:07:00,"New York, NY",Appliances,Fridge,157,294,-137,426,93,Stormy,False,True,0.0
2707,2024-05-12 23:29:00,"Chicago, IL",Electronics,Headphones,258,384,-126,382,75,Rainy,False,True,0.0
3718,2024-05-12 22:10:00,"Dallas, TX",Electronics,Camera,131,287,-156,43,119,Cloudy,False,False,0.0
2469,2024-05-12 22:00:00,"Miami, FL",Appliances,Washing Machine,251,236,15,427,149,Rainy,False,True,0.0
4284,2024-05-12 18:18:00,"Chicago, IL",Appliances,TV,101,443,-342,199,121,Rainy,False,True,0.0
2869,2024-05-12 12:03:00,"Dallas, TX",Appliances,TV,483,376,107,0,126,Rainy,False,False,0.0
347,2024-05-04 04:53:00,"Dallas, TX",Appliances,Fridge,326,264,62,341,143,Cloudy,False,True,0.0
3592,2024-05-06 05:01:00,"Los Angeles, CA",Electronics,Headphones,384,221,163,310,124,Stormy,False,False,0.0
2565,2024-02-03 12:43:00,"Los Angeles, CA",Appliances,TV,189,184,5,350,111,Stormy,False,True,0.0
1859,2024-09-15 14:07:00,"Dallas, TX",Appliances,Smartphone,298,240,58,456,91,Cloudy,False,True,0.0
2853,2024-02-03 04:03:00,"Chicago, IL",Appliances,Laptop,207,156,51,23,107,Sunny,False,False,0.0
4332,2024-01-01 21:53:00,"Dallas, TX",Appliances,TV,313,319,-6,343,83,Stormy,False,True,0.0
1439,2024-01-01 11:02:00,"Chicago, IL",Appliances,Headphones,139,368,-229,241,112,Rainy,False,True,0.0
2699,2024-09-13 21:16:00,"New York, NY",Appliances,Headphones,217,272,-55,433,76,Stormy,False,True,0.0
3333,2024-09-13 18:39:00,"Miami, FL",Electronics,Headphones,206,136,70,410,79,Stormy,False,False,0.0
4434,2024-09-13 17:08:00,"New York, NY",Appliances,Smartphone,216,341,-125,320,141,Sunny,False,True,0.0
4703,2024-01-03 01:53:00,"New York, NY",Electronics,Headphones,115,138,-23,479,118,Sunny,False,True,0.0
2290,2024-09-16 08:35:00,"Chicago, IL",Appliances,TV,337,298,39,15,113,Cloudy,False,False,0.0
2041,2024-02-02 22:26:00,"Miami, FL",Appliances,Washing Machine,291,149,142,473,90,Stormy,False,True,0.0
3486,2024-09-14 11:59:00,"Miami, FL",Appliances,Laptop,501,321,180,138,97,Rainy,False,False,0.0
917,2024-09-14 11:17:00,"Los Angeles, CA",Appliances,Washing Machine,366,228,138,245,71,Stormy,False,False,0.0
382,2024-01-02 18:44:00,"Los Angeles, CA",Electronics,Fridge,234,410,-176,453,76,Rainy,False,True,0.0
3625,2024-01-02 18:30:00,"New York, NY",Electronics,TV,435,487,-52,498,142,Cloudy,False,True,0.0
431,2024-09-16 01:14:00,"Dallas, TX",Electronics,Fridge,311,315,-4,354,107,Cloudy,False,True,0.0
4309,2024-01-01 00:31:00,"Miami, FL",Electronics,TV,212,481,-269,446,149,Rainy,False,True,0.0
1430,2024-01-02 05:48:00,"Chicago, IL",Electronics,Smartphone,166,270,-104,246,85,Rainy,False,True,0.0
680,2024-09-12 16:47:00,"Los Angeles, CA",Appliances,TV,375,162,213,351,113,Rainy,False,False,0.0
2036,2024-09-12 17:38:00,"Dallas, TX",Electronics,Laptop,156,103,53,235,107,Rainy,False,True,0.0
4670,2024-02-03 11:40:00,"Miami, FL",Appliances,Smartphone,236,165,71,1,123,Stormy,False,False,0.0
2049,2024-09-12 05:46:00,"Chicago, IL",Electronics,Laptop,108,233,-125,191,135,Sunny,False,True,0.0
3113,2024-09-14 14:46:00,"Miami, FL",Appliances,Laptop,258,133,125,495,82,Sunny,False,True,0.0
