id,location,region,category,product,weather,inventory,reorder_point,actual_demand,forecast_demand,supply_gap,lead_time,is_stockout,is_critical,is_shock,recommendation,priority,score,ai_insight,financial_impact,revenue_at_risk
513,"New York, NY",Coastal,Appliances,Smartphone,Rainy,283,143,310,217,27,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,44612.64,0.0
2777,"Dallas, TX",Inland,Electronics,Laptop,Sunny,208,112,293,217,85,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,44409.950000000004,0.0
3752,"Dallas, TX",Inland,Appliances,Washing Machine,Sunny,252,126,282,247,30,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,44394.0,0.0
2557,"Los Angeles, CA",Coastal,Appliances,Headphones,Rainy,242,127,299,339,57,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,44273.04,0.0
2169,"Los Angeles, CA",Coastal,Electronics,Laptop,Sunny,23,52,316,288,293,7,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,44263.509999999995,0.0
747,"Chicago, IL",Inland,Electronics,Camera,Rainy,263,57,344,493,81,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,44214.66,0.0
2733,"Dallas, TX",Inland,Appliances,Laptop,Stormy,299,125,327,387,28,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,44181.200000000004,0.0
4402,"New York, NY",Coastal,Appliances,Headphones,Sunny,200,113,230,423,30,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,44177.7,0.0
3546,"Dallas, TX",Inland,Electronics,Camera,Cloudy,289,58,352,345,63,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,44115.75,44115.75
1452,"Miami, FL",Coastal,Appliances,Camera,Cloudy,207,81,337,334,130,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,44038.799999999996,0.0
2773,"Miami, FL",Coastal,Appliances,Fridge,Cloudy,353,86,424,356,71,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,43943.32,43943.32
371,"Miami, FL",Coastal,Appliances,TV,Cloudy,6,137,339,111,333,7,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,43856.1,43856.1
1411,"Dallas, TX",Inland,Electronics,Laptop,Sunny,138,55,190,176,52,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,43676.36,0.0
763,"New York, NY",Coastal,Appliances,Washing Machine,Rainy,142,149,346,105,204,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,42952.200000000004,0.0
840,"Miami, FL",Coastal,Appliances,Tablet,Cloudy,259,117,297,120,38,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,42931.26,0.0
1962,"Miami, FL",Coastal,Electronics,Washing Machine,Cloudy,93,73,147,337,54,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,42822.0,42822.0
1970,"Los Angeles, CA",Coastal,Electronics,Fridge,Cloudy,9,121,205,330,196,3,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,42590.8,0.0
2294,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,182,111,376,200,194,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,42239.619999999995,0.0
1054,"Miami, FL",Coastal,Electronics,Camera,Rainy,0,122,270,153,270,5,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,42198.299999999996,0.0
4970,"Los Angeles, CA",Coastal,Electronics,Headphones,Cloudy,227,131,364,113,137,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,42038.450000000004,42038.450000000004
1856,"Chicago, IL",Inland,Electronics,Fridge,Sunny,381,145,407,480,26,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,41969.98,0.0
1999,"Chicago, IL",Inland,Appliances,Camera,Rainy,320,143,478,259,158,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,41705.68,0.0
1532,"Miami, FL",Coastal,Appliances,Smartphone,Sunny,30,62,114,271,84,1,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,41438.88,0.0
1488,"Chicago, IL",Inland,Electronics,Smartphone,Cloudy,71,139,219,106,148,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,41357.12,41357.12
1795,"Miami, FL",Coastal,Electronics,Smartphone,Rainy,213,126,291,179,78,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,41264.34,0.0
3119,"New York, NY",Coastal,Electronics,Camera,Cloudy,88,54,197,137,109,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,41193.28,41193.28
2989,"New York, NY",Coastal,Appliances,Headphones,Sunny,405,63,458,206,53,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,41122.7,0.0
1300,"Dallas, TX",Inland,Electronics,Laptop,Sunny,458,57,492,430,34,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,40928.18,40928.18
2225,"New York, NY",Coastal,Electronics,Headphones,Stormy,49,114,242,444,193,1,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,40742.299999999996,0.0
2685,"Chicago, IL",Inland,Appliances,Washing Machine,Stormy,252,91,292,149,40,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,40680.8,0.0
236,"Miami, FL",Coastal,Electronics,Smartphone,Cloudy,302,104,329,447,27,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,40590.18,0.0
2026,"Dallas, TX",Inland,Appliances,Tablet,Rainy,268,91,299,482,31,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Rainy,40584.270000000004,0.0
2326,"New York, NY",Coastal,Appliances,Headphones,Rainy,193,107,255,303,62,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,40545.520000000004,0.0
4285,"Los Angeles, CA",Coastal,Electronics,Camera,Stormy,74,87,242,414,168,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,39842.88,0.0
2967,"New York, NY",Coastal,Appliances,Washing Machine,Cloudy,407,72,456,298,49,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,39665.5,0.0
4933,"Miami, FL",Coastal,Appliances,Headphones,Sunny,233,99,305,142,72,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,39531.6,0.0
4278,"Miami, FL",Coastal,Electronics,Fridge,Rainy,111,59,143,197,32,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,39486.08,0.0
4233,"New York, NY",Coastal,Electronics,TV,Stormy,93,141,321,391,228,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,39393.840000000004,0.0
4895,"Los Angeles, CA",Coastal,Electronics,Washing Machine,Rainy,80,82,499,355,419,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,39381.81,0.0
4873,"Chicago, IL",Inland,Electronics,Camera,Stormy,103,58,352,376,249,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,39239.91,0.0
3419,"Dallas, TX",Inland,Appliances,Fridge,Stormy,381,71,413,184,32,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,39098.56,0.0
4879,"Chicago, IL",Inland,Electronics,Laptop,Rainy,365,52,466,201,101,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,39002.16,0.0
4097,"Dallas, TX",Inland,Electronics,Washing Machine,Sunny,171,136,207,268,36,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,38791.44,0.0
4381,"Chicago, IL",Inland,Appliances,Laptop,Rainy,149,65,433,251,284,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Rainy,38740.44,0.0
3181,"New York, NY",Coastal,Appliances,Fridge,Rainy,342,96,365,473,23,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,38414.37,0.0
1604,"New York, NY",Coastal,Electronics,Tablet,Sunny,271,113,345,258,74,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,38388.24,0.0
147,"New York, NY",Coastal,Electronics,Headphones,Stormy,192,100,303,405,111,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,38136.27,0.0
3164,"Dallas, TX",Inland,Appliances,Laptop,Stormy,111,147,386,356,275,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,38101.25,0.0
687,"New York, NY",Coastal,Electronics,Washing Machine,Sunny,368,83,400,248,32,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,37965.44,37965.44
4664,"New York, NY",Coastal,Electronics,Headphones,Stormy,307,83,398,352,91,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,37880.57,0.0
4363,"New York, NY",Coastal,Electronics,Fridge,Stormy,299,133,329,460,30,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,37745.100000000006,0.0
4948,"Miami, FL",Coastal,Electronics,TV,Stormy,255,52,298,124,43,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,37725.62,0.0
2097,"Los Angeles, CA",Coastal,Appliances,Headphones,Rainy,149,116,182,422,33,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,37657.62,0.0
543,"Los Angeles, CA",Coastal,Electronics,Fridge,Stormy,425,86,488,117,63,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,37617.93,0.0
836,"Miami, FL",Coastal,Electronics,Washing Machine,Cloudy,306,100,500,398,194,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,37077.28,37077.28
603,"Miami, FL",Coastal,Electronics,Laptop,Cloudy,96,132,460,246,364,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,37047.92,0.0
3013,"New York, NY",Coastal,Electronics,TV,Stormy,321,92,460,166,139,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,36887.82,0.0
184,"Miami, FL",Coastal,Electronics,Fridge,Sunny,338,138,436,275,98,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,36814.68,0.0
762,"Miami, FL",Coastal,Electronics,TV,Stormy,307,85,368,185,61,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,36764.700000000004,0.0
2265,"Los Angeles, CA",Coastal,Appliances,Headphones,Sunny,87,84,473,475,386,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,36569.64,0.0
3637,"Dallas, TX",Inland,Appliances,Camera,Cloudy,197,149,221,238,24,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,36504.96,36504.96
668,"Chicago, IL",Inland,Electronics,Camera,Sunny,285,87,492,301,207,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,36140.13,0.0
3682,"Dallas, TX",Inland,Electronics,Smartphone,Sunny,217,127,394,154,177,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,35700.9,0.0
4629,"New York, NY",Coastal,Appliances,Tablet,Stormy,440,112,460,377,20,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,35555.8,0.0
3507,"Chicago, IL",Inland,Appliances,TV,Rainy,477,83,502,251,25,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,35521.75,0.0
1932,"Miami, FL",Coastal,Electronics,Tablet,Rainy,437,112,460,490,23,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,35502.34,0.0
4706,"New York, NY",Coastal,Electronics,Fridge,Cloudy,58,66,94,368,36,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,35497.44,0.0
1502,"Los Angeles, CA",Coastal,Appliances,Tablet,Cloudy,187,134,245,241,58,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,35438.58,0.0
4608,"Miami, FL",Coastal,Electronics,Washing Machine,Sunny,390,99,459,262,69,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,35370.090000000004,0.0
3067,"Dallas, TX",Inland,Electronics,Tablet,Sunny,151,87,302,181,151,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,35284.17,0.0
2208,"Los Angeles, CA",Coastal,Electronics,TV,Stormy,79,70,159,159,80,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,35245.6,0.0
69,"Miami, FL",Coastal,Electronics,Tablet,Sunny,122,97,475,235,353,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,35225.87,0.0
1383,"Dallas, TX",Inland,Appliances,Headphones,Cloudy,431,149,464,425,33,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,35150.280000000006,35150.280000000006
4265,"Miami, FL",Coastal,Electronics,Tablet,Sunny,444,144,471,288,27,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,35117.01,35117.01
3709,"Dallas, TX",Inland,Appliances,Washing Machine,Stormy,126,108,167,497,41,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,34958.24,0.0
649,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,227,114,489,444,262,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,34919.36,34919.36
1898,"New York, NY",Coastal,Electronics,Laptop,Sunny,482,132,507,327,25,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,34866.75,0.0
366,"Dallas, TX",Inland,Electronics,Fridge,Sunny,211,71,250,220,39,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,34332.09,0.0
3820,"Dallas, TX",Inland,Appliances,Washing Machine,Sunny,126,90,199,288,73,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,34274.229999999996,0.0
3693,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,69,96,142,489,73,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,34260.36,0.0
3802,"Los Angeles, CA",Coastal,Electronics,Laptop,Cloudy,415,99,442,475,27,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,34130.7,0.0
4100,"Los Angeles, CA",Coastal,Electronics,Washing Machine,Cloudy,246,114,504,340,258,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,33896.04,0.0
1477,"Miami, FL",Coastal,Electronics,Smartphone,Stormy,413,110,464,395,51,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,33819.12,0.0
2412,"New York, NY",Coastal,Electronics,Washing Machine,Cloudy,173,150,214,254,41,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,33751.200000000004,0.0
3661,"Miami, FL",Coastal,Appliances,Fridge,Stormy,111,75,195,343,84,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,33731.88,0.0
3426,"Miami, FL",Coastal,Electronics,Washing Machine,Cloudy,253,94,329,391,76,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,33649.0,33649.0
1784,"Dallas, TX",Inland,Electronics,Headphones,Sunny,334,58,404,408,70,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,33621.7,0.0
851,"Chicago, IL",Inland,Electronics,Washing Machine,Cloudy,141,100,259,353,118,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,33580.439999999995,0.0
2356,"New York, NY",Coastal,Appliances,Laptop,Cloudy,273,107,459,197,186,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,33520.92,33520.92
4400,"New York, NY",Coastal,Electronics,Fridge,Cloudy,108,83,134,190,26,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,33423.52,0.0
2166,"Los Angeles, CA",Coastal,Electronics,Washing Machine,Cloudy,384,122,438,259,54,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,33265.08,0.0
2969,"Miami, FL",Coastal,Appliances,Camera,Sunny,179,101,259,432,80,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,33026.4,33026.4
3206,"New York, NY",Coastal,Appliances,Headphones,Sunny,220,138,348,370,128,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,32930.56,32930.56
2150,"Chicago, IL",Inland,Appliances,Washing Machine,Rainy,69,114,122,312,53,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Rainy,32878.55,0.0
1763,"New York, NY",Coastal,Electronics,Headphones,Sunny,445,76,469,498,24,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,32798.159999999996,32798.159999999996
2094,"Los Angeles, CA",Coastal,Appliances,Laptop,Cloudy,282,105,316,156,34,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,32736.56,32736.56
192,"Dallas, TX",Inland,Electronics,Fridge,Cloudy,232,58,486,490,254,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,32517.08,0.0
4833,"Chicago, IL",Inland,Electronics,Camera,Sunny,117,127,448,342,331,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,32510.82,0.0
2341,"Miami, FL",Coastal,Appliances,Laptop,Stormy,278,65,500,286,222,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,32471.940000000002,0.0
4426,"New York, NY",Coastal,Electronics,Fridge,Stormy,69,99,361,386,292,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,32388.64,0.0
4497,"Chicago, IL",Inland,Appliances,Camera,Stormy,53,101,268,113,215,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Stormy,32361.800000000003,0.0
4150,"Dallas, TX",Inland,Appliances,Washing Machine,Sunny,139,123,185,360,46,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,32317.76,32317.76
2373,"Los Angeles, CA",Coastal,Electronics,Smartphone,Sunny,202,105,219,146,17,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,32238.97,0.0
1751,"Dallas, TX",Inland,Electronics,Tablet,Rainy,103,88,419,465,316,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Rainy,32130.88,0.0
4552,"Dallas, TX",Inland,Electronics,TV,Stormy,378,52,426,344,48,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,32073.600000000002,0.0
3245,"Chicago, IL",Inland,Electronics,Washing Machine,Cloudy,284,56,407,243,123,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,31960.319999999996,31960.319999999996
2962,"New York, NY",Coastal,Electronics,Smartphone,Sunny,355,110,372,464,17,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,31836.58,0.0
3771,"Dallas, TX",Inland,Appliances,Tablet,Stormy,449,117,478,477,29,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,31832.72,0.0
3879,"Los Angeles, CA",Coastal,Electronics,Fridge,Rainy,403,84,451,437,48,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,31683.840000000004,0.0
1731,"Los Angeles, CA",Coastal,Appliances,TV,Sunny,84,66,144,148,60,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,31672.2,0.0
4918,"Los Angeles, CA",Coastal,Appliances,Washing Machine,Stormy,74,122,350,495,276,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,31563.36,0.0
4170,"Chicago, IL",Inland,Electronics,Headphones,Rainy,256,60,375,230,119,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Rainy,31535.0,0.0
1112,"Los Angeles, CA",Coastal,Appliances,Fridge,Cloudy,264,95,322,101,58,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,31157.020000000004,31157.020000000004
1017,"Los Angeles, CA",Coastal,Electronics,Laptop,Sunny,281,125,321,330,40,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,31050.0,31050.0
2690,"Chicago, IL",Inland,Appliances,Camera,Rainy,222,143,265,142,43,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,30845.190000000002,0.0
1385,"New York, NY",Coastal,Appliances,Fridge,Sunny,252,132,293,392,41,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,30743.030000000002,0.0
3361,"Dallas, TX",Inland,Appliances,Laptop,Cloudy,148,129,209,114,61,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,30467.670000000002,0.0
3341,"Chicago, IL",Inland,Electronics,TV,Sunny,398,139,476,344,78,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,30441.059999999998,0.0
3043,"Chicago, IL",Inland,Electronics,Washing Machine,Cloudy,122,52,144,376,22,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,30396.960000000003,0.0
3315,"Miami, FL",Coastal,Electronics,TV,Sunny,355,86,379,450,24,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,30262.56,0.0
576,"Miami, FL",Coastal,Electronics,Headphones,Sunny,46,82,113,467,67,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,30180.82,0.0
2749,"Chicago, IL",Inland,Appliances,TV,Sunny,232,112,413,453,181,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,29986.269999999997,29986.269999999997
1740,"Chicago, IL",Inland,Appliances,TV,Cloudy,43,117,188,192,145,6,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,29948.3,29948.3
2005,"Miami, FL",Coastal,Electronics,TV,Sunny,240,134,267,159,27,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,29827.98,0.0
4567,"New York, NY",Coastal,Electronics,Camera,Rainy,163,135,346,125,183,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,29825.339999999997,0.0
2334,"New York, NY",Coastal,Appliances,Tablet,Stormy,240,101,409,257,169,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,29694.99,0.0
2938,"Chicago, IL",Inland,Electronics,Smartphone,Sunny,215,102,236,436,21,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,29663.76,29663.76
1060,"Dallas, TX",Inland,Appliances,Tablet,Stormy,356,66,386,283,30,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,29202.899999999998,0.0
1818,"Los Angeles, CA",Coastal,Appliances,Fridge,Sunny,275,135,429,490,154,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,29195.320000000003,0.0
775,"Chicago, IL",Inland,Appliances,Headphones,Rainy,380,90,505,206,125,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,29172.5,0.0
356,"Los Angeles, CA",Coastal,Electronics,Laptop,Stormy,253,84,411,458,158,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,29070.420000000002,0.0
3592,"Los Angeles, CA",Coastal,Electronics,Headphones,Stormy,310,124,384,221,74,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,28672.780000000002,0.0
1297,"Chicago, IL",Inland,Electronics,Headphones,Sunny,295,149,316,155,21,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,28539.63,28539.63
5,"Chicago, IL",Inland,Electronics,Laptop,Sunny,412,99,469,287,57,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,28458.96,28458.96
4054,"Los Angeles, CA",Coastal,Appliances,TV,Sunny,176,54,322,299,146,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,28201.36,0.0
3615,"Miami, FL",Coastal,Electronics,Washing Machine,Sunny,68,63,106,435,38,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,28142.04,0.0
4815,"Dallas, TX",Inland,Appliances,Smartphone,Stormy,95,103,282,477,187,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Stormy,28029.429999999997,0.0
2866,"Dallas, TX",Inland,Electronics,Smartphone,Stormy,75,108,313,310,238,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Stormy,27779.36,0.0
3859,"Chicago, IL",Inland,Electronics,Smartphone,Cloudy,340,90,470,157,130,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,27755.0,27755.0
4140,"New York, NY",Coastal,Electronics,Fridge,Cloudy,201,102,221,151,20,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,27672.199999999997,27672.199999999997
4008,"Dallas, TX",Inland,Appliances,Camera,Cloudy,411,79,499,465,88,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,27486.800000000003,27486.800000000003
1057,"Chicago, IL",Inland,Electronics,Camera,Cloudy,51,99,102,467,51,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,27165.66,0.0
4179,"Dallas, TX",Inland,Electronics,Fridge,Cloudy,178,95,259,423,81,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,26887.14,0.0
2460,"Dallas, TX",Inland,Electronics,Fridge,Rainy,442,70,471,152,29,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,26378.11,0.0
3928,"Miami, FL",Coastal,Electronics,Smartphone,Sunny,70,115,90,451,20,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,26365.0,26365.0
